,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob,Away_Decimal_Odds,Home_Decimal_Odds
"86,6",2021-12-23,Buffalo Sabres,0,Columbus Blue Jackets,0,0,1,0,1440.654305177491,1442.0952561020642,0.3649263168155261,0.6350736831844739,2.7402792123252375,1.5746204361447673
"86,7",2021-12-23,Washington Capitals,0,New York Islanders,0,0,0,0,1536.1204106113955,1541.52762789748,0.4592190170121302,0.5407809829878698,2.1776101662914913,1.8491774516087798
"86,8",2021-12-23,Detroit Red Wings,0,Minnesota Wild,0,0,0,0,1452.5229031169015,1541.9981702556054,0.3410078508951103,0.6589921491048897,2.932483804625329,1.5174687609834228
"86,9",2021-12-23,Dallas Stars,0,Chicago Blackhawks,0,0,1,0,1473.3941648592456,1471.1529819944997,0.3702252766740829,0.6297747233259171,2.701058147578403,1.5878693808460238
"86,10",2021-12-23,Seattle Kraken,0,Calgary Flames,0,0,0,0,1500.0,1486.0150445429372,0.48711510627703036,0.5128848937229696,2.0529028706231163,1.9497552223484698
"86,11",2021-12-23,Tampa Bay Lightning,0,Arizona Coyotes,0,0,0,0,1563.1276521234515,1470.147049144132,0.5977042819646307,0.40229571803536934,1.673068154561381,2.4857336411223776
"86,12",2021-12-23,Anaheim Ducks,0,Vancouver Canucks,0,0,0,0,1442.9768930537132,1467.6595878991968,0.43153838538481704,0.568461614615183,2.3172909615172865,1.7591337291559161
"86,13",2021-12-23,Los Angeles Kings,0,Vegas Golden Knights,0,0,1,0,1452.730493774311,1559.7569702625942,0.2176703480333548,0.7823296519666452,4.594103005002613,1.2782335393860735
"86,14",2021-12-23,Edmonton Oilers,0,San Jose Sharks,0,0,1,0,1524.6453623512457,1449.8109709182972,0.4730602406040493,0.5269397593959507,2.113895682129411,1.897750135890931
"87,0",2021-12-27,Pittsburgh Penguins,0,Boston Bruins,0,0,0,0,1540.7279677509364,1536.007565604796,0.4737927868029359,0.5262072131970641,2.1106273203267,1.900392041234716
"87,1",2021-12-27,New York Islanders,0,Buffalo Sabres,0,0,0,0,1541.52762789748,1440.654305177491,0.6082223692251535,0.3917776307748465,1.6441355178599444,2.552468342876618
"87,2",2021-12-27,Detroit Red Wings,0,New York Rangers,0,0,0,0,1452.5229031169015,1498.72892578367,0.4008934664144109,0.5991065335855891,2.4944282802710527,1.6691522190804797
"87,3",2021-12-27,Ottawa Senators,0,Washington Capitals,0,0,0,0,1486.7316160132636,1536.1204106113955,0.3963987253870177,0.6036012746129823,2.5227124507619583,1.656722810337306
"87,4",2021-12-27,Florida Panthers,0,Carolina Hurricanes,0,0,0,0,1545.9482247731423,1534.974071024255,0.4827878266917336,0.5172121733082664,2.071303261419044,1.9334425050432535
"87,5",2021-12-27,Toronto Maple Leafs,0,Columbus Blue Jackets,0,0,0,0,1521.7383346071497,1442.0952561020642,0.5796493545160385,0.4203506454839615,1.7251809084388978,2.3789662529212294
"87,6",2021-12-27,New Jersey Devils,0,St. Louis Blues,0,0,0,0,1448.378720253926,1485.2672940343534,0.41411166049902215,0.5858883395009779,2.4148076361698134,1.7068098690131568
"87,7",2021-12-27,Nashville Predators,0,Dallas Stars,0,0,0,0,1525.5450930589127,1473.3941648592456,0.5414925993576982,0.4585074006423018,1.8467473076938985,2.180989878460296
"87,8",2021-12-27,Minnesota Wild,0,Winnipeg Jets,0,0,0,0,1541.9981702556054,1500.0379988005302,0.5270936560830636,0.4729063439169364,1.8971960456348427,2.1145836017282207
"87,9",2021-12-27,Los Angeles Kings,0,Arizona Coyotes,0,0,0,0,1452.730493774311,1470.147049144132,0.44195653578343275,0.5580434642165673,2.2626659389194312,1.7919751132716732
"87,10",2021-12-27,Edmonton Oilers,0,Calgary Flames,0,0,0,0,1524.6453623512457,1486.0150445429372,0.5223655310192936,0.4776344689807064,1.9143682739722443,2.0936512436676638
"87,11",2021-12-27,Seattle Kraken,0,Vancouver Canucks,0,0,0,0,1500.0,1467.6595878991968,0.5134076389244436,0.48659236107555637,1.9477700061006813,2.055108300076095
"87,12",2021-12-27,Colorado Avalanche,0,Vegas Golden Knights,0,0,0,0,1562.216140913711,1559.7569702625942,0.4705389719520825,0.5294610280479175,2.1252224780689057,1.8887131385041196
"87,13",2021-12-27,San Jose Sharks,0,Anaheim Ducks,0,0,0,0,1449.8109709182972,1442.9768930537132,0.4768337604034487,0.5231662395965513,2.0971669437874967,1.9114383236410044
"88,0",2021-12-28,Montréal Canadiens,0,Tampa Bay Lightning,0,0,0,0,1524.338485276843,1563.1276521234515,0.4114086812600781,0.5885913187399219,2.430673064401952,1.6989717112050464
"88,1",2021-12-28,Columbus Blue Jackets,0,Chicago Blackhawks,0,0,1,0,1442.0952561020642,1471.1529819944997,0.32527980029295545,0.6747201997070446,3.0742763586898847,1.482095838295916
"88,2",2021-12-28,Vegas Golden Knights,0,Los Angeles Kings,0,0,1,1,1559.7569702625942,1452.730493774311,0.6163296519666451,0.38367034803335487,1.6225083391803428,2.606404182981229
"88,3",2021-12-28,Arizona Coyotes,0,San Jose Sharks,0,0,1,1,1470.147049144132,1449.8109709182972,0.4962325932277556,0.5037674067722444,2.015184035968856,1.9850430705853597
"89,0",2021-12-29,New Jersey Devils,0,Buffalo Sabres,0,0,0,0,1448.378720253926,1440.654305177491,0.47811449567511355,0.5218855043248865,2.091549218954273,1.916129096732826
"89,1",2021-12-29,New York Rangers,0,Florida Panthers,0,0,0,0,1498.72892578367,1545.9482247731423,0.3994612910111821,0.6005387089888179,2.5033714717855027,1.665171595156275
"89,2",2021-12-29,Nashville Predators,0,Washington Capitals,0,0,0,0,1525.5450930589127,1536.1204106113955,0.4517855930043263,0.5482144069956737,2.2134393293732675,1.8241038309813913
"89,3",2021-12-29,Pittsburgh Penguins,0,Toronto Maple Leafs,0,0,0,0,1540.7279677509364,1521.7383346071497,0.49430109840518943,0.5056989015948106,2.023058421732007,1.977461285453308
"89,4",2021-12-29,Boston Bruins,0,Ottawa Senators,0,0,0,0,1536.007565604796,1486.7316160132636,0.5374421081978985,0.4625578918021015,1.8606655205210998,2.1618915550312026
"89,5",2021-12-29,Detroit Red Wings,0,New York Islanders,0,0,0,0,1452.5229031169015,1541.52762789748,0.3416422345701319,0.6583577654298681,2.9270385766509244,1.5189309711370382
"89,6",2021-12-29,Chicago Blackhawks,0,Winnipeg Jets,0,0,1,0,1471.1529819944997,1500.0379988005302,0.3255266283971363,0.6744733716028637,3.071945311890181,1.4826382213185572
"89,7",2021-12-29,Edmonton Oilers,0,St. Louis Blues,0,0,0,0,1524.6453623512457,1485.2672940343534,0.5234281811648915,0.47657181883510846,1.9104817737831692,2.098319624614638
"89,8",2021-12-29,Dallas Stars,0,Colorado Avalanche,0,0,0,0,1473.3941648592456,1562.216140913711,0.3418887321014027,0.6581112678985973,2.9249282181765626,1.5194998912464774
"89,9",2021-12-29,Philadelphia Flyers,0,Seattle Kraken,0,0,0,0,1471.1582078374126,1500.0,0.4255884063143133,0.5744115936856867,2.3496880675397485,1.7409119366542447
"89,10",2021-12-29,Vancouver Canucks,0,Anaheim Ducks,0,0,0,0,1467.6595878991968,1442.9768930537132,0.5024616146151828,0.4975383853848172,1.9902017804203092,2.0098951746739253
"90,0",2021-12-30,Tampa Bay Lightning,0,Florida Panthers,0,0,0,1,1563.1276521234515,1545.9482247731423,0.5917030540864677,0.40829694591353227,1.690036908029659,2.4491978448738547
"90,1",2021-12-30,Montréal Canadiens,0,Carolina Hurricanes,0,0,0,0,1524.338485276843,1534.974071024255,0.45169894086516005,0.54830105913484,2.21386394682408,1.8238155541371603
"90,2",2021-12-30,Nashville Predators,0,Columbus Blue Jackets,0,0,1,0,1525.5450930589127,1442.0952561020642,0.4848366285959095,0.5151633714040905,2.0625504366202847,1.9411317952875322
"90,3",2021-12-30,Buffalo Sabres,0,New York Islanders,0,0,1,1,1440.654305177491,1541.52762789748,0.32577763077484656,0.6742223692251534,3.0695784655979836,1.4831901841958237
"90,4",2021-12-30,Calgary Flames,0,Seattle Kraken,0,0,0,1,1486.0150445429372,1500.0,0.5468848937229694,0.45311510627703055,1.8285383477908992,2.2069447390893404
"90,5",2021-12-30,Vancouver Canucks,0,Los Angeles Kings,0,0,1,0,1467.6595878991968,1452.730493774311,0.3884714803632763,0.6115285196367237,2.574191544421375,1.6352467103154018
"90,6",2021-12-30,Philadelphia Flyers,0,San Jose Sharks,0,0,1,0,1471.1582078374126,1449.8109709182972,0.39768254270787995,0.60231745729212,2.5145685128415503,1.6602540535613373
"91,0",2021-12-31,Pittsburgh Penguins,0,Ottawa Senators,0,0,0,0,1540.7279677509364,1486.7316160132636,0.5440873503602012,0.45591264963979883,1.8379401751170503,2.1934026195370238
"91,1",2021-12-31,Edmonton Oilers,0,New Jersey Devils,0,0,0,0,1524.6453623512457,1448.378720253926,0.5750269413606179,0.42497305863938206,1.7390489524435477,2.3530903422481813
"91,2",2021-12-31,Anaheim Ducks,0,Vegas Golden Knights,0,0,0,0,1442.9768930537132,1559.7569702625942,0.30499541259306917,0.6950045874069308,3.278737839031761,1.4388394236806554
"91,3",2021-12-31,New York Rangers,0,Tampa Bay Lightning,0,0,0,1,1498.72892578367,1563.1276521234515,0.4753697451315311,0.5246302548684689,2.1036256729449785,1.9061043291350248
"91,4",2021-12-31,Washington Capitals,0,Detroit Red Wings,0,0,0,0,1536.1204106113955,1452.5229031169015,0.58503731998482,0.41496268001518,1.709292665339618,2.4098552668963347
"91,5",2021-12-31,Colorado Avalanche,0,Dallas Stars,0,0,0,0,1562.216140913711,1473.3941648592456,0.5921112678985972,0.40788873210140275,1.6888717614663875,2.451648994685629
"91,6",2021-12-31,Winnipeg Jets,0,Calgary Flames,0,0,0,1,1500.0379988005302,1486.0150445429372,0.5871697022008785,0.4128302977991215,1.7030851494069201,2.4223028332251637
"92,0",2022-01-01,Buffalo Sabres,0,Boston Bruins,0,0,0,0,1440.654305177491,1536.007565604796,0.33312023752702047,0.6668797624729795,3.0019190891063374,1.4995206876449751
"92,1",2022-01-01,Montréal Canadiens,0,Florida Panthers,0,0,0,0,1524.338485276843,1545.9482247731423,0.43594112580075606,0.5640588741992439,2.293887731200298,1.7728645815911186
"92,2",2022-01-01,Carolina Hurricanes,0,Columbus Blue Jackets,0,0,0,0,1534.974071024255,1442.0952561020642,0.5975677966821288,0.4024322033178712,1.6734502855613915,2.4848906020826687
"92,3",2022-01-01,Edmonton Oilers,0,New York Islanders,0,0,1,0,1524.6453623512457,1541.52762789748,0.342723570171489,0.657276429828511,2.917803404941273,1.5214298803638957
"92,4",2022-01-01,Chicago Blackhawks,0,Nashville Predators,0,0,0,0,1471.1529819944997,1525.5450930589127,0.3893567420098051,0.6106432579901949,2.5683387292541533,1.637617359915332
"92,5",2022-01-01,Ottawa Senators,0,Toronto Maple Leafs,0,0,1,0,1486.7316160132636,1521.7383346071497,0.3167910753920975,0.6832089246079025,3.156654583031683,1.4636811141978359
"92,6",2022-01-01,St. Louis Blues,0,Minnesota Wild,0,0,0,0,1485.2672940343534,1541.9981702556054,0.3860756291931561,0.6139243708068439,2.5901660824586616,1.6288651298950065
"92,7",2022-01-01,Vancouver Canucks,0,Seattle Kraken,0,0,0,0,1467.6595878991968,1500.0,0.4205923610755563,0.5794076389244437,2.3775990544449224,1.7259006143866231
"92,8",2022-01-01,Philadelphia Flyers,0,Los Angeles Kings,0,0,0,0,1471.1582078374126,1452.730493774311,0.4934947722983758,0.5065052277016242,2.0263639173777954,1.97431328505278
"93,0",2022-01-02,Tampa Bay Lightning,0,New York Rangers,0,0,0,0,1563.1276521234515,1498.72892578367,0.558630254868469,0.44136974513153104,1.7900928051873108,2.2656740998456826
"93,1",2022-01-02,Boston Bruins,0,Detroit Red Wings,0,0,1,0,1536.007565604796,1452.5229031169015,0.48488396179913607,0.5151160382008639,2.0623490954197647,1.9413101628376417
"93,2",2022-01-02,San Jose Sharks,0,Pittsburgh Penguins,0,0,0,0,1449.8109709182972,1540.7279677509364,0.3390668185323352,0.6609331814676648,2.9492711918215457,1.5130122500120289
"93,3",2022-01-02,New Jersey Devils,0,Washington Capitals,0,0,0,0,1448.378720253926,1536.1204106113955,0.3433471791252669,0.6566528208747331,2.912503905078421,1.5228747493506403
"93,4",2022-01-02,Anaheim Ducks,0,Colorado Avalanche,0,0,0,0,1442.9768930537132,1562.216140913711,0.30183521613892883,0.6981647838610712,3.3130660258666427,1.4323266127370176
"93,5",2022-01-02,Winnipeg Jets,0,Vegas Golden Knights,0,0,0,0,1500.0379988005302,1559.7569702625942,0.38189398248191564,0.6181060175180844,2.618527774386585,1.6178454369613742
"93,6",2022-01-02,Calgary Flames,0,Chicago Blackhawks,0,0,0,1,1486.0150445429372,1471.1529819944997,0.5883751912668778,0.41162480873312224,1.6995957933692274,2.429396816673292
"93,7",2022-01-02,Dallas Stars,0,Arizona Coyotes,0,0,0,0,1473.3941648592456,1470.147049144132,0.47167283909882785,0.5283271609011722,2.120113598040937,1.8927665923786532
"94,0",2022-01-03,Edmonton Oilers,0,New York Rangers,0,0,0,1,1524.6453623512457,1498.72892578367,0.6042277285252048,0.3957722714747952,1.655005145892251,2.526705562958281
"94,1",2022-01-03,Carolina Hurricanes,0,Toronto Maple Leafs,0,0,0,0,1534.974071024255,1521.7383346071497,0.4860385467351782,0.5139614532648218,2.0574499835809474,1.945671204810653
"94,2",2022-01-03,Minnesota Wild,0,Ottawa Senators,0,0,0,0,1541.9981702556054,1486.7316160132636,0.5458708549696991,0.4541291450303009,1.8319351379467022,2.2020167851884445
"95,0",2022-01-04,New Jersey Devils,0,Boston Bruins,0,0,0,0,1448.378720253926,1536.007565604796,0.3434996561714083,0.6565003438285917,2.91121106537875,1.5232284482414438
"95,1",2022-01-04,Washington Capitals,0,Montréal Canadiens,0,0,0,0,1536.1204106113955,1524.338485276843,0.4839490570938062,0.5160509429061938,2.066333192185898,1.937793184464304
"95,2",2022-01-04,Calgary Flames,0,Florida Panthers,0,0,0,0,1486.0150445429372,1545.9482247731423,0.38159467400778946,0.6184053259922105,2.6205816488402744,1.6170623989945974
"95,3",2022-01-04,Tampa Bay Lightning,0,Columbus Blue Jackets,0,0,0,0,1563.1276521234515,1442.0952561020642,0.6344598151868079,0.36554018481319206,1.5761439512218183,2.735677338761117
"95,4",2022-01-04,San Jose Sharks,0,Detroit Red Wings,0,0,0,0,1449.8109709182972,1452.5229031169015,0.4630972951010046,0.5369027048989954,2.159373441777269,1.862534851986124
"95,5",2022-01-04,Colorado Avalanche,0,Chicago Blackhawks,0,0,0,0,1562.216140913711,1471.1529819944997,0.5951297337244152,0.40487026627558476,1.6803058952236232,2.469926994637156
"95,6",2022-01-04,Winnipeg Jets,0,Arizona Coyotes,0,0,0,0,1500.0379988005302,1470.147049144132,0.5099107160477485,0.4900892839522515,1.961127641621007,2.040444532750543
"95,7",2022-01-04,Nashville Predators,0,Vegas Golden Knights,0,0,0,0,1525.5450930589127,1559.7569702625942,0.41792366783677826,0.5820763321632217,2.3927814502014613,1.7179877358758284
"95,8",2022-01-04,Philadelphia Flyers,0,Anaheim Ducks,0,0,0,0,1471.1582078374126,1442.9768930537132,0.507467462966928,0.492532537033072,1.9705696876671888,2.030322719436611
"95,9",2022-01-04,New York Islanders,0,Seattle Kraken,0,0,0,0,1541.52762789748,1500.0,0.5264800760941934,0.47351992390580655,1.8994071103672465,2.1118435561307485
"96,0",2022-01-05,Edmonton Oilers,0,Toronto Maple Leafs,0,0,0,0,1524.6453623512457,1521.7383346071497,0.47118345159275765,0.5288165484072423,2.1223156216961048,1.8910149521831883
"96,1",2022-01-05,St. Louis Blues,0,Pittsburgh Penguins,0,0,0,0,1485.2672940343534,1540.7279677509364,0.3878567598550008,0.6121432401449992,2.5782714226093346,1.6336045788288516
"96,2",2022-01-05,New York Islanders,0,Vancouver Canucks,0,0,1,0,1541.52762789748,1467.6595878991968,0.471731342792994,0.528268657207006,2.1198506634714365,1.8929762088992204
"97,0",2022-01-06,Minnesota Wild,0,Boston Bruins,0,0,0,0,1541.9981702556054,1536.007565604796,0.4756203188519942,0.5243796811480058,2.1025174080318987,1.9070151570532548
"97,1",2022-01-06,San Jose Sharks,0,Buffalo Sabres,0,0,0,0,1449.8109709182972,1440.654305177491,0.48017445115012103,0.519825548849879,2.0825764419676744,1.9237222991684682
"97,2",2022-01-06,Toronto Maple Leafs,0,Montréal Canadiens,0,0,1,0,1521.7383346071497,1524.338485276843,0.36325815225004576,0.6367418477499542,2.752863201571477,1.5704951756095284
"97,3",2022-01-06,Calgary Flames,0,Tampa Bay Lightning,0,0,0,0,1486.0150445429372,1563.1276521234515,0.3578130582999136,0.6421869417000864,2.7947554646309603,1.5571789693397708
"97,4",2022-01-06,Columbus Blue Jackets,0,New Jersey Devils,0,0,0,0,1442.0952561020642,1448.378720253926,0.4579583539439963,0.5420416460560037,2.183604669262764,1.84487669402561
"97,5",2022-01-06,Pittsburgh Penguins,0,Philadelphia Flyers,0,0,1,0,1540.7279677509364,1471.1582078374126,0.4658019540490137,0.5341980459509863,2.1468351330590933,1.8719649155956515
"97,6",2022-01-06,Florida Panthers,0,Dallas Stars,0,0,0,0,1545.9482247731423,1473.3941648592456,0.5699219142440909,0.4300780857559091,1.7546263356557152,2.3251591585802167
"97,7",2022-01-06,Winnipeg Jets,0,Colorado Avalanche,0,0,0,0,1500.0379988005302,1562.216140913711,0.37846167718366175,0.6215383228163383,2.642275454258781,1.6089112501844804
"97,8",2022-01-06,Chicago Blackhawks,0,Arizona Coyotes,0,0,0,0,1471.1529819944997,1470.147049144132,0.46844764969601116,0.5315523503039888,2.1347102512926,1.881282247041352
"97,9",2022-01-06,New York Rangers,0,Vegas Golden Knights,0,0,0,0,1498.72892578367,1559.7569702625942,0.3800658368902132,0.6199341631097868,2.6311230922048447,1.6130745158222644
"97,10",2022-01-06,Detroit Red Wings,0,Anaheim Ducks,0,0,0,0,1452.5229031169015,1442.9768930537132,0.4807343568992948,0.5192656431007052,2.080150889256043,1.9257965807802582
"97,11",2022-01-06,Ottawa Senators,0,Seattle Kraken,0,0,0,0,1486.7316160132636,1500.0,0.4479145379232732,0.5520854620767268,2.2325687499147393,1.8113137705861628
"97,12",2022-01-06,Nashville Predators,0,Los Angeles Kings,0,0,0,0,1525.5450930589127,1452.730493774311,0.5702809179501104,0.4297190820498896,1.753521761861726,2.327101685197917
"98,0",2022-01-07,Calgary Flames,0,Carolina Hurricanes,0,0,1,0,1486.0150445429372,1534.974071024255,0.29700498553289667,0.7029950144671033,3.3669468484031175,1.422485194661071
"98,1",2022-01-07,Washington Capitals,0,St. Louis Blues,0,0,0,0,1536.1204106113955,1485.2672940343534,0.539665346488056,0.460334653511944,1.8530002093105162,2.1723326548868074
"99,0",2022-01-08,Pittsburgh Penguins,0,Dallas Stars,0,0,0,0,1540.7279677509364,1473.3941648592456,0.5627059051778264,0.43729409482217363,1.777127253860931,2.2867905417443417
"99,1",2022-01-08,Buffalo Sabres,0,Montréal Canadiens,0,0,0,0,1440.654305177491,1524.338485276843,0.3488449065117878,0.6511550934882122,2.866603414105486,1.5357324391690454
"99,2",2022-01-08,Boston Bruins,0,Tampa Bay Lightning,0,0,0,0,1536.007565604796,1563.1276521234515,0.4280501336579777,0.5719498663420223,2.336174950944003,1.7484049894016525
"99,3",2022-01-08,San Jose Sharks,0,Philadelphia Flyers,0,0,0,0,1449.8109709182972,1471.1582078374126,0.43631745729212,0.56368254270788,2.291909212632048,1.7740481995346005
"99,4",2022-01-08,Florida Panthers,0,Carolina Hurricanes,0,0,0,1,1545.9482247731423,1534.974071024255,0.5827878266917336,0.41721217330826643,1.7158903364138924,2.396861990076996
"99,5",2022-01-08,New Jersey Devils,0,Columbus Blue Jackets,0,0,0,0,1448.378720253926,1442.0952561020642,0.4760416460560035,0.5239583539439965,2.100656546092095,1.9085486326779426
"99,6",2022-01-08,Seattle Kraken,0,Winnipeg Jets,0,0,0,0,1500.0,1500.0379988005302,0.46694531533043526,0.5330546846695647,2.1415783972312625,1.8759801362966915
"99,7",2022-01-08,Toronto Maple Leafs,0,Colorado Avalanche,0,0,0,0,1521.7383346071497,1562.216140913711,0.40900988933912386,0.5909901106608761,2.4449286583651926,1.6920756912188388
"99,8",2022-01-08,Washington Capitals,0,Minnesota Wild,0,0,1,0,1536.1204106113955,1541.9981702556054,0.3585420307993358,0.6414579692006642,2.7890732859703893,1.5589485952542197
