,Date,Away,Away_Goals,Home,Home_Goals,MOV,Away_B2B,Home_B2B,Away_ELO,Home_ELO,Away_Win_Prob,Home_Win_Prob
"149,6",2022-03-19,Ottawa Senators,0,Montréal Canadiens,0,0,1,0,1486.7316160132636,1524.338485276843,0.3130897410188117,0.6869102589811883
"149,7",2022-03-19,Toronto Maple Leafs,0,Nashville Predators,0,0,0,0,1521.7383346071497,1525.5450930589127,0.46152185342556395,0.538478146574436
"149,8",2022-03-19,New York Rangers,0,Tampa Bay Lightning,0,0,0,0,1498.72892578367,1563.1276521234515,0.3753697451315311,0.6246302548684689
"149,9",2022-03-19,Calgary Flames,0,Vancouver Canucks,0,0,1,0,1486.0150445429372,1467.6595878991968,0.3933910763553188,0.6066089236446812
"149,10",2022-03-19,Detroit Red Wings,0,Seattle Kraken,0,0,0,0,1452.5229031169015,1500.0,0.39909709583895436,0.6009029041610456
"150,0",2022-03-20,New York Islanders,0,Philadelphia Flyers,0,0,1,0,1541.52762789748,1471.1582078374126,0.46690731705587873,0.5330926829441213
"150,1",2022-03-20,Dallas Stars,0,Washington Capitals,0,0,1,0,1473.3941648592456,1536.1204106113955,0.2776978398902584,0.7223021601097416
"150,2",2022-03-20,New York Rangers,0,Carolina Hurricanes,0,0,1,0,1498.72892578367,1534.974071024255,0.31502744656488435,0.6849725534351156
"150,3",2022-03-20,Winnipeg Jets,0,Chicago Blackhawks,0,0,0,1,1500.0379988005302,1471.1529819944997,0.6084733716028636,0.39152662839713637
"150,4",2022-03-20,Arizona Coyotes,0,San Jose Sharks,0,0,1,0,1470.147049144132,1449.8109709182972,0.3962325932277556,0.6037674067722444
"150,5",2022-03-20,Buffalo Sabres,0,Vancouver Canucks,0,0,0,1,1440.654305177491,1467.6595878991968,0.5282143512325153,0.47178564876748474
"151,0",2022-03-21,Montréal Canadiens,0,Boston Bruins,0,0,0,0,1524.338485276843,1536.007565604796,0.45021315509767545,0.5497868449023245
"151,1",2022-03-21,Vegas Golden Knights,0,Minnesota Wild,0,0,0,0,1559.7569702625942,1541.9981702556054,0.49253473383466184,0.5074652661653382
"151,2",2022-03-21,Edmonton Oilers,0,Colorado Avalanche,0,0,0,0,1524.6453623512457,1562.216140913711,0.41314107648654397,0.586858923513456
"151,3",2022-03-21,Nashville Predators,0,Anaheim Ducks,0,0,0,0,1525.5450930589127,1442.9768930537132,0.5836376068463892,0.4163623931536108
"152,0",2022-03-22,New York Rangers,0,New Jersey Devils,0,0,0,0,1498.72892578367,1448.378720253926,0.5389567370122522,0.4610432629877478
"152,1",2022-03-22,Columbus Blue Jackets,0,Pittsburgh Penguins,0,0,0,0,1442.0952561020642,1540.7279677509364,0.3287502682443294,0.6712497317556706
"152,2",2022-03-22,St. Louis Blues,0,Washington Capitals,0,0,0,0,1485.2672940343534,1536.1204106113955,0.3943346535119441,0.6056653464880559
"152,3",2022-03-22,Tampa Bay Lightning,0,Carolina Hurricanes,0,0,0,0,1563.1276521234515,1534.974071024255,0.5074278121724475,0.4925721878275525
"152,4",2022-03-22,Philadelphia Flyers,0,Detroit Red Wings,0,0,0,0,1471.1582078374126,1452.5229031169015,0.49379267095274426,0.5062073290472557
"152,5",2022-03-22,Boston Bruins,0,New York Islanders,0,0,1,0,1536.007565604796,1541.52762789748,0.35905666014816495,0.640943339851835
"152,6",2022-03-22,Vegas Golden Knights,0,Winnipeg Jets,0,0,1,0,1559.7569702625942,1500.0379988005302,0.4521060175180843,0.5478939824819157
"152,7",2022-03-22,Edmonton Oilers,0,Dallas Stars,0,0,1,0,1524.6453623512457,1473.3941648592456,0.4402260374677043,0.5597739625322957
"152,8",2022-03-22,San Jose Sharks,0,Calgary Flames,0,0,0,0,1449.8109709182972,1486.0150445429372,0.4150859154651687,0.5849140845348313
"152,9",2022-03-22,Nashville Predators,0,Los Angeles Kings,0,0,1,0,1525.5450930589127,1452.730493774311,0.4702809179501104,0.5297190820498896
"153,0",2022-03-23,New Jersey Devils,0,Toronto Maple Leafs,0,0,1,0,1448.378720253926,1521.7383346071497,0.26296845220349063,0.7370315477965094
"153,1",2022-03-23,Pittsburgh Penguins,0,Buffalo Sabres,0,0,1,0,1540.7279677509364,1440.654305177491,0.5071626841423469,0.4928373158576531
"153,2",2022-03-23,Vancouver Canucks,0,Colorado Avalanche,0,0,0,0,1467.6595878991968,1562.216140913711,0.33418524132126604,0.665814758678734
"153,3",2022-03-23,Seattle Kraken,0,Arizona Coyotes,0,0,0,0,1500.0,1470.147049144132,0.5098564336386687,0.4901435663613313
"153,4",2022-03-23,Chicago Blackhawks,0,Anaheim Ducks,0,0,0,0,1471.1529819944997,1442.9768930537132,0.5074599916286968,0.4925400083713032
"154,0",2022-03-24,Tampa Bay Lightning,0,Boston Bruins,0,0,0,0,1563.1276521234515,1536.007565604796,0.5059498663420222,0.4940501336579778
"154,1",2022-03-24,Florida Panthers,0,Montréal Canadiens,0,0,0,0,1545.9482247731423,1524.338485276843,0.4980588741992439,0.5019411258007561
"154,2",2022-03-24,Dallas Stars,0,Carolina Hurricanes,0,0,0,0,1473.3941648592456,1534.974071024255,0.37929586597654386,0.6207041340234561
"154,3",2022-03-24,Ottawa Senators,0,New York Islanders,0,0,0,0,1486.7316160132636,1541.52762789748,0.38878960109025984,0.6112103989097402
"154,4",2022-03-24,Philadelphia Flyers,0,St. Louis Blues,0,0,0,0,1471.1582078374126,1485.2672940343534,0.44670654692052403,0.553293453079476
"154,5",2022-03-24,Vancouver Canucks,0,Minnesota Wild,0,0,1,0,1467.6595878991968,1541.9981702556054,0.2616213866841388,0.7383786133158612
"154,6",2022-03-24,San Jose Sharks,0,Edmonton Oilers,0,0,0,0,1449.8109709182972,1524.6453623512457,0.3609397593959507,0.6390602406040493
"154,7",2022-03-24,Nashville Predators,0,Vegas Golden Knights,0,0,0,0,1525.5450930589127,1559.7569702625942,0.41792366783677826,0.5820763321632217
"154,8",2022-03-24,Chicago Blackhawks,0,Los Angeles Kings,0,0,1,0,1471.1529819944997,1452.730493774311,0.39348727281691576,0.6065127271830842
"155,0",2022-03-25,Washington Capitals,0,Buffalo Sabres,0,0,0,0,1536.1204106113955,1440.654305177491,0.6010305032962439,0.39896949670375614
"155,1",2022-03-25,Pittsburgh Penguins,0,New York Rangers,0,0,0,0,1540.7279677509364,1498.72892578367,0.5271487864645754,0.4728512135354246
"155,2",2022-03-25,Columbus Blue Jackets,0,Winnipeg Jets,0,0,0,0,1442.0952561020642,1500.0379988005302,0.38437826277088305,0.615621737229117
"155,3",2022-03-25,Philadelphia Flyers,0,Colorado Avalanche,0,0,1,0,1471.1582078374126,1562.216140913711,0.23887729302601543,0.7611227069739845
"155,4",2022-03-25,Arizona Coyotes,0,Calgary Flames,0,0,0,0,1470.147049144132,1486.0150445429372,0.444179983588215,0.555820016411785
"155,5",2022-03-25,Seattle Kraken,0,Anaheim Ducks,0,0,0,0,1500.0,1442.9768930537132,0.5483338523724578,0.4516661476275422
"156,0",2022-03-26,New York Islanders,0,Boston Bruins,0,0,0,0,1541.52762789748,1536.007565604796,0.4749433398518351,0.5250566601481649
"156,1",2022-03-26,Tampa Bay Lightning,0,Detroit Red Wings,0,0,0,0,1563.1276521234515,1452.5229031169015,0.6210053265459776,0.3789946734540224
"156,2",2022-03-26,Chicago Blackhawks,0,Vegas Golden Knights,0,0,0,0,1471.1529819944997,1559.7569702625942,0.3421828461051899,0.6578171538948101
"156,3",2022-03-26,Toronto Maple Leafs,0,Montréal Canadiens,0,0,0,0,1521.7383346071497,1524.338485276843,0.46325815225004574,0.5367418477499543
"156,4",2022-03-26,Florida Panthers,0,Ottawa Senators,0,0,0,0,1545.9482247731423,1486.7316160132636,0.551403832787171,0.448596167212829
"156,5",2022-03-26,New Jersey Devils,0,Washington Capitals,0,0,0,1,1448.378720253926,1536.1204106113955,0.4433471791252669,0.5566528208747331
"156,6",2022-03-26,Vancouver Canucks,0,Dallas Stars,0,0,0,0,1467.6595878991968,1473.3941648592456,0.45874802970723616,0.5412519702927638
"156,7",2022-03-26,Carolina Hurricanes,0,St. Louis Blues,0,0,0,0,1534.974071024255,1485.2672940343534,0.5380497060127921,0.4619502939872079
"156,8",2022-03-26,Columbus Blue Jackets,0,Minnesota Wild,0,0,1,0,1442.0952561020642,1541.9981702556054,0.2270637639909184,0.7729362360090816
"156,9",2022-03-26,Edmonton Oilers,0,Calgary Flames,0,0,0,1,1524.6453623512457,1486.0150445429372,0.6223655310192936,0.3776344689807064
"156,10",2022-03-26,Seattle Kraken,0,Los Angeles Kings,0,0,1,0,1500.0,1452.730493774311,0.4346096432844665,0.5653903567155335
"156,11",2022-03-26,Anaheim Ducks,0,San Jose Sharks,0,0,1,0,1442.9768930537132,1449.8109709182972,0.35716623959655125,0.6428337604034488
"157,0",2022-03-27,Tampa Bay Lightning,0,New York Islanders,0,0,1,1,1563.1276521234515,1541.52762789748,0.4980449467259881,0.5019550532740119
"157,1",2022-03-27,Buffalo Sabres,0,New York Rangers,0,0,0,0,1440.654305177491,1498.72892578367,0.384193669019143,0.615806330980857
"157,2",2022-03-27,Detroit Red Wings,0,Pittsburgh Penguins,0,0,1,0,1452.5229031169015,1540.7279677509364,0.24272132128520327,0.7572786787147967
"157,3",2022-03-27,Philadelphia Flyers,0,Nashville Predators,0,0,0,0,1471.1582078374126,1525.5450930589127,0.38936408126860966,0.6106359187313903
"157,4",2022-03-27,Colorado Avalanche,0,Minnesota Wild,0,0,0,1,1562.216140913711,1541.9981702556054,0.5960632004039007,0.4039367995960993
"157,5",2022-03-27,Florida Panthers,0,Toronto Maple Leafs,0,0,1,1,1545.9482247731423,1521.7383346071497,0.5017845516437478,0.4982154483562522
"157,6",2022-03-27,Montréal Canadiens,0,New Jersey Devils,0,0,1,1,1524.338485276843,1448.378720253926,0.5746058445463371,0.4253941554536629
"157,7",2022-03-27,Arizona Coyotes,0,Winnipeg Jets,0,0,0,0,1470.147049144132,1500.0379988005302,0.42408928395225154,0.5759107160477485
"158,0",2022-03-28,Carolina Hurricanes,0,Washington Capitals,0,0,0,0,1534.974071024255,1536.1204106113955,0.4653502907083371,0.5346497092916629
"158,1",2022-03-28,Vancouver Canucks,0,St. Louis Blues,0,0,0,0,1467.6595878991968,1485.2672940343534,0.44168214542169426,0.5583178545783057
"158,2",2022-03-28,Buffalo Sabres,0,Chicago Blackhawks,0,0,1,0,1440.654305177491,1471.1529819944997,0.3232212670851362,0.6767787329148638
"158,3",2022-03-28,Arizona Coyotes,0,Edmonton Oilers,0,0,1,0,1470.147049144132,1524.6453623512457,0.28920759742529567,0.7107924025747043
"158,4",2022-03-28,Seattle Kraken,0,Los Angeles Kings,0,0,0,0,1500.0,1452.730493774311,0.5346096432844665,0.4653903567155335
"159,0",2022-03-29,Toronto Maple Leafs,0,Boston Bruins,0,0,0,0,1521.7383346071497,1536.007565604796,0.4464764639943284,0.5535235360056716
"159,1",2022-03-29,Carolina Hurricanes,0,Tampa Bay Lightning,0,0,1,0,1534.974071024255,1563.1276521234515,0.3265721878275526,0.6734278121724474
"159,2",2022-03-29,Montréal Canadiens,0,Florida Panthers,0,0,0,0,1524.338485276843,1545.9482247731423,0.43594112580075606,0.5640588741992439
"159,3",2022-03-29,New York Rangers,0,Pittsburgh Penguins,0,0,0,0,1498.72892578367,1540.7279677509364,0.40685121353542464,0.5931487864645754
"159,4",2022-03-29,New York Islanders,0,Columbus Blue Jackets,0,0,0,0,1541.52762789748,1442.0952561020642,0.606311876224551,0.39368812377544904
"159,5",2022-03-29,Ottawa Senators,0,Nashville Predators,0,0,0,0,1486.7316160132636,1525.5450930589127,0.41137412881240565,0.5886258711875944
"159,6",2022-03-29,Philadelphia Flyers,0,Minnesota Wild,0,0,0,0,1471.1582078374126,1541.9981702556054,0.36644273075055156,0.6335572692494484
"159,7",2022-03-29,Colorado Avalanche,0,Calgary Flames,0,0,0,0,1562.216140913711,1486.0150445429372,0.5749370129708734,0.4250629870291266
"159,8",2022-03-29,Dallas Stars,0,Anaheim Ducks,0,0,0,0,1473.3941648592456,1442.9768930537132,0.5106624774209332,0.4893375225790668
"160,0",2022-03-30,Winnipeg Jets,0,Buffalo Sabres,0,0,0,0,1500.0379988005302,1440.654305177491,0.5516374162569416,0.4483625837430584
"160,1",2022-03-30,New York Rangers,0,Detroit Red Wings,0,0,1,0,1498.72892578367,1452.5229031169015,0.43310653358558915,0.5668934664144109
"160,2",2022-03-30,Los Angeles Kings,0,Edmonton Oilers,0,0,0,0,1452.730493774311,1524.6453623512457,0.36495931230842904,0.635040687691571
"160,3",2022-03-30,St. Louis Blues,0,Vancouver Canucks,0,0,0,0,1485.2672940343534,1467.6595878991968,0.4923178545783058,0.5076821454216942
"160,4",2022-03-30,San Jose Sharks,0,Arizona Coyotes,0,0,0,0,1449.8109709182972,1470.147049144132,0.43776740677224446,0.5622325932277555
"160,5",2022-03-30,Vegas Golden Knights,0,Seattle Kraken,0,0,0,0,1559.7569702625942,1500.0,0.5521591168674214,0.44784088313257864
"161,0",2022-03-31,New Jersey Devils,0,Boston Bruins,0,0,0,0,1448.378720253926,1536.007565604796,0.3434996561714083,0.6565003438285917
"161,1",2022-03-31,Winnipeg Jets,0,Toronto Maple Leafs,0,0,1,0,1500.0379988005302,1521.7383346071497,0.3358112524169945,0.6641887475830055
"161,2",2022-03-31,Chicago Blackhawks,0,Florida Panthers,0,0,0,0,1471.1529819944997,1545.9482247731423,0.36099356512538283,0.6390064348746172
"161,3",2022-03-31,Columbus Blue Jackets,0,New York Islanders,0,0,0,0,1442.0952561020642,1541.52762789748,0.3276881237754491,0.6723118762245509
"161,4",2022-03-31,Montréal Canadiens,0,Carolina Hurricanes,0,0,0,0,1524.338485276843,1534.974071024255,0.45169894086516005,0.54830105913484
"161,5",2022-03-31,Pittsburgh Penguins,0,Minnesota Wild,0,0,0,0,1540.7279677509364,1541.9981702556054,0.46517203979887833,0.5348279602011217
"161,6",2022-03-31,San Jose Sharks,0,Colorado Avalanche,0,0,1,0,1449.8109709182972,1562.216140913711,0.21065322852121646,0.7893467714787835
"161,7",2022-03-31,Los Angeles Kings,0,Calgary Flames,0,0,1,0,1452.730493774311,1486.0150445429372,0.3192456842598024,0.6807543157401976
"161,8",2022-03-31,Dallas Stars,0,Anaheim Ducks,0,0,0,0,1473.3941648592456,1442.9768930537132,0.5106624774209332,0.4893375225790668
"162,0",2022-04-01,Nashville Predators,0,Buffalo Sabres,0,0,0,0,1525.5450930589127,1440.654305177491,0.586793223088051,0.41320677691194896
"162,1",2022-04-01,Chicago Blackhawks,0,Tampa Bay Lightning,0,0,1,0,1471.1529819944997,1563.1276521234515,0.23764546496814284,0.7623545350318571
"162,2",2022-04-01,New York Islanders,0,New York Rangers,0,0,1,0,1541.52762789748,1498.72892578367,0.42828262012801777,0.5717173798719822
"162,3",2022-04-01,Ottawa Senators,0,Detroit Red Wings,0,0,0,0,1486.7316160132636,1452.5229031169015,0.5160718222260031,0.4839281777739969
"162,4",2022-04-01,St. Louis Blues,0,Edmonton Oilers,0,0,0,0,1485.2672940343534,1524.6453623512457,0.4105718188351084,0.5894281811648916
"162,5",2022-04-01,Vegas Golden Knights,0,Seattle Kraken,0,0,0,0,1559.7569702625942,1500.0,0.5521591168674214,0.44784088313257864
"162,6",2022-04-01,Anaheim Ducks,0,Arizona Coyotes,0,0,1,0,1442.9768930537132,1470.147049144132,0.32797851581828263,0.6720214841817174
"163,0",2022-04-02,Florida Panthers,0,New Jersey Devils,0,0,0,0,1545.9482247731423,1448.378720253926,0.6038354388939592,0.3961645611060408
"163,1",2022-04-02,Pittsburgh Penguins,0,Colorado Avalanche,0,0,0,0,1540.7279677509364,1562.216140913711,0.4361154025416366,0.5638845974583634
"163,2",2022-04-02,Columbus Blue Jackets,0,Boston Bruins,0,0,0,0,1442.0952561020642,1536.007565604796,0.3350473877514112,0.6649526122485888
"163,3",2022-04-02,Montréal Canadiens,0,Tampa Bay Lightning,0,0,0,1,1524.338485276843,1563.1276521234515,0.5114086812600781,0.4885913187399219
"163,4",2022-04-02,Toronto Maple Leafs,0,Philadelphia Flyers,0,0,0,0,1521.7383346071497,1471.1582078374126,0.5392807364181754,0.4607192635818246
"163,5",2022-04-02,Minnesota Wild,0,Carolina Hurricanes,0,0,0,0,1541.9981702556054,1534.974071024255,0.47710711438636233,0.5228928856136377
"163,6",2022-04-02,Los Angeles Kings,0,Winnipeg Jets,0,0,0,0,1452.730493774311,1500.0379988005302,0.39933667270836126,0.6006633272916387
"163,7",2022-04-02,Washington Capitals,0,Nashville Predators,0,0,0,1,1536.1204106113955,1525.5450930589127,0.5822144069956737,0.41778559300432627
"163,8",2022-04-02,St. Louis Blues,0,Calgary Flames,0,0,1,0,1485.2672940343534,1486.0150445429372,0.36592390217751547,0.6340760978224845
"163,9",2022-04-02,Dallas Stars,0,San Jose Sharks,0,0,0,0,1473.3941648592456,1449.8109709182972,0.5008869166231559,0.4991130833768441
"164,0",2022-04-03,Florida Panthers,0,Buffalo Sabres,0,0,1,0,1545.9482247731423,1440.654305177491,0.514055334094568,0.48594466590543195
"164,1",2022-04-03,Detroit Red Wings,0,Ottawa Senators,0,0,0,0,1452.5229031169015,1486.7316160132636,0.4179281777739968,0.5820718222260032
"164,2",2022-04-03,New York Islanders,0,New Jersey Devils,0,0,0,1,1541.52762789748,1448.378720253926,0.6979299119809792,0.3020700880190208
"164,3",2022-04-03,Philadelphia Flyers,0,New York Rangers,0,0,1,0,1471.1582078374126,1498.72892578367,0.3274056237865104,0.6725943762134896
"164,4",2022-04-03,Minnesota Wild,0,Washington Capitals,0,0,1,1,1541.9981702556054,1536.1204106113955,0.4754579692006643,0.5245420307993357
"164,5",2022-04-03,Arizona Coyotes,0,Chicago Blackhawks,0,0,0,0,1470.147049144132,1471.1529819944997,0.4655523503039888,0.5344476496960112
"164,6",2022-04-03,Vegas Golden Knights,0,Vancouver Canucks,0,0,0,0,1559.7569702625942,1467.6595878991968,0.5965192973594232,0.4034807026405768
"164,7",2022-04-03,Edmonton Oilers,0,Anaheim Ducks,0,0,0,0,1524.6453623512457,1442.9768930537132,0.5824125133920484,0.41758748660795164
"164,8",2022-04-03,Dallas Stars,0,Seattle Kraken,0,0,1,0,1473.3941648592456,1500.0,0.32878579416642495,0.671214205833575
"165,0",2022-04-04,Boston Bruins,0,Columbus Blue Jackets,0,0,0,0,1536.007565604796,1442.0952561020642,0.5989526122485888,0.40104738775141124
"165,1",2022-04-04,Toronto Maple Leafs,0,Tampa Bay Lightning,0,0,0,0,1521.7383346071497,1563.1276521234515,0.40771616104353825,0.5922838389564618
"165,2",2022-04-04,Arizona Coyotes,0,St. Louis Blues,0,0,1,0,1470.147049144132,1485.2672940343534,0.34525394537665177,0.6547460546233482
"165,3",2022-04-04,Calgary Flames,0,Los Angeles Kings,0,0,0,0,1486.0150445429372,1452.730493774311,0.5147543157401976,0.4852456842598024
"166,0",2022-04-05,Carolina Hurricanes,0,Buffalo Sabres,0,0,0,0,1534.974071024255,1440.654305177491,0.5994979812434273,0.40050201875657265
"166,1",2022-04-05,Ottawa Senators,0,Montréal Canadiens,0,0,0,0,1486.7316160132636,1524.338485276843,0.4130897410188117,0.5869102589811883
"166,2",2022-04-05,Toronto Maple Leafs,0,Florida Panthers,0,0,1,0,1521.7383346071497,1545.9482247731423,0.33221544835625216,0.6677845516437478
"166,3",2022-04-05,New York Rangers,0,New Jersey Devils,0,0,0,0,1498.72892578367,1448.378720253926,0.5389567370122522,0.4610432629877478
"166,4",2022-04-05,Columbus Blue Jackets,0,Philadelphia Flyers,0,0,1,0,1442.0952561020642,1471.1582078374126,0.32527233207045825,0.6747276679295418
"166,5",2022-04-05,Colorado Avalanche,0,Pittsburgh Penguins,0,0,0,0,1562.216140913711,1540.7279677509364,0.49788459745836333,0.5021154025416367
"166,6",2022-04-05,Boston Bruins,0,Detroit Red Wings,0,0,1,0,1536.007565604796,1452.5229031169015,0.48488396179913607,0.5151160382008639
"166,7",2022-04-05,Minnesota Wild,0,Nashville Predators,0,0,0,0,1541.9981702556054,1525.5450930589127,0.4906601975368857,0.5093398024631143
"166,8",2022-04-05,New York Islanders,0,Dallas Stars,0,0,0,0,1541.52762789748,1473.3941648592456,0.5638140547877479,0.43618594521225207
"166,9",2022-04-05,Edmonton Oilers,0,San Jose Sharks,0,0,0,0,1524.6453623512457,1449.8109709182972,0.5730602406040493,0.42693975939595075
"167,0",2022-04-06,Tampa Bay Lightning,0,Washington Capitals,0,0,0,0,1563.1276521234515,1536.1204106113955,0.5057884507298319,0.4942115492701681
"167,1",2022-04-06,Detroit Red Wings,0,Winnipeg Jets,0,0,1,0,1452.5229031169015,1500.0379988005302,0.29904342052788724,0.7009565794721128
"167,2",2022-04-06,Seattle Kraken,0,St. Louis Blues,0,0,0,0,1500.0,1485.2672940343534,0.4881893694542315,0.5118106305457685
"167,3",2022-04-06,Vancouver Canucks,0,Vegas Golden Knights,0,0,0,0,1467.6595878991968,1559.7569702625942,0.33748070264057684,0.6625192973594232
"167,4",2022-04-06,Calgary Flames,0,Anaheim Ducks,0,0,0,0,1486.0150445429372,1442.9768930537132,0.5286220101637743,0.4713779898362257
"168,0",2022-04-07,New Jersey Devils,0,Ottawa Senators,0,0,0,0,1448.378720253926,1486.7316160132636,0.41202885093021446,0.5879711490697855
"168,1",2022-04-07,Pittsburgh Penguins,0,New York Rangers,0,0,0,0,1540.7279677509364,1498.72892578367,0.5271487864645754,0.4728512135354246
"168,2",2022-04-07,Philadelphia Flyers,0,Columbus Blue Jackets,0,0,0,0,1471.1582078374126,1442.0952561020642,0.5087276679295417,0.4912723320704583
"168,3",2022-04-07,Buffalo Sabres,0,Carolina Hurricanes,0,0,0,0,1440.654305177491,1534.974071024255,0.3345020187565726,0.6654979812434274
"168,4",2022-04-07,Seattle Kraken,0,Chicago Blackhawks,0,0,1,0,1500.0,1471.1529819944997,0.4084190626800145,0.5915809373199855
"168,5",2022-04-07,Toronto Maple Leafs,0,Dallas Stars,0,0,0,0,1521.7383346071497,1473.3941648592456,0.5361272910239739,0.46387270897602606
"168,6",2022-04-07,Vancouver Canucks,0,Arizona Coyotes,0,0,1,0,1467.6595878991968,1470.147049144132,0.36342031667385455,0.6365796833261455
"168,7",2022-04-07,Edmonton Oilers,0,Los Angeles Kings,0,0,0,0,1524.6453623512457,1452.730493774311,0.5690406876915709,0.4309593123084291
"168,8",2022-04-07,Calgary Flames,0,San Jose Sharks,0,0,1,0,1486.0150445429372,1449.8109709182972,0.41891408453483137,0.5810859154651686
"169,0",2022-04-08,Boston Bruins,0,Tampa Bay Lightning,0,0,0,0,1536.007565604796,1563.1276521234515,0.4280501336579777,0.5719498663420223
"169,1",2022-04-08,Buffalo Sabres,0,Florida Panthers,0,0,1,0,1440.654305177491,1545.9482247731423,0.2199446659054319,0.7800553340945681
"169,2",2022-04-08,New York Islanders,0,Carolina Hurricanes,0,0,0,1,1541.52762789748,1534.974071024255,0.576430208081352,0.42356979191864796
"169,3",2022-04-08,Minnesota Wild,0,St. Louis Blues,0,0,0,0,1541.9981702556054,1485.2672940343534,0.547924370806844,0.452075629193156
"169,4",2022-04-08,Colorado Avalanche,0,Winnipeg Jets,0,0,0,0,1562.216140913711,1500.0379988005302,0.5555383228163382,0.4444616771836618
"170,0",2022-04-09,New Jersey Devils,0,Dallas Stars,0,0,0,0,1448.378720253926,1473.3941648592456,0.4310619612367974,0.5689380387632026
"170,1",2022-04-09,Washington Capitals,0,Pittsburgh Penguins,0,0,0,0,1536.1204106113955,1540.7279677509364,0.4603695809533018,0.5396304190466982
"170,2",2022-04-09,Florida Panthers,0,Nashville Predators,0,0,1,0,1545.9482247731423,1525.5450930589127,0.39632876002180983,0.6036712399781902
"170,3",2022-04-09,Montréal Canadiens,0,Toronto Maple Leafs,0,0,0,0,1524.338485276843,1521.7383346071497,0.4707418477499542,0.5292581522500458
"170,4",2022-04-09,Columbus Blue Jackets,0,Detroit Red Wings,0,0,0,0,1442.0952561020642,1452.5229031169015,0.45199791395385247,0.5480020860461475
"170,5",2022-04-09,Ottawa Senators,0,New York Rangers,0,0,0,0,1486.7316160132636,1498.72892578367,0.4497413425054485,0.5502586574945515
"170,6",2022-04-09,Calgary Flames,0,Seattle Kraken,0,0,0,0,1486.0150445429372,1500.0,0.44688489372296947,0.5531151062770305
"170,7",2022-04-09,Anaheim Ducks,0,Philadelphia Flyers,0,0,0,0,1442.9768930537132,1471.1582078374126,0.4265325370330719,0.5734674629669281
"170,8",2022-04-09,New York Islanders,0,St. Louis Blues,0,0,1,1,1541.52762789748,1485.2672940343534,0.5472648000918042,0.4527351999081958
"170,9",2022-04-09,Colorado Avalanche,0,Edmonton Oilers,0,0,1,0,1562.216140913711,1524.6453623512457,0.420858923513456,0.579141076486544
"170,10",2022-04-09,San Jose Sharks,0,Vancouver Canucks,0,0,0,0,1449.8109709182972,1467.6595878991968,0.44133634796844357,0.5586636520315564
"170,11",2022-04-09,Arizona Coyotes,0,Vegas Golden Knights,0,0,0,0,1470.147049144132,1559.7569702625942,0.3408263904118026,0.6591736095881974
"171,0",2022-04-10,Boston Bruins,0,Washington Capitals,0,0,0,1,1536.007565604796,1536.1204106113955,0.566837602986951,0.43316239701304904
"171,1",2022-04-10,Nashville Predators,0,Pittsburgh Penguins,0,0,1,1,1525.5450930589127,1540.7279677509364,0.44516398504243093,0.5548360149575691
"171,2",2022-04-10,Los Angeles Kings,0,Minnesota Wild,0,0,0,0,1452.730493774311,1541.9981702556054,0.34128767069846533,0.6587123293015347
"171,3",2022-04-10,Buffalo Sabres,0,Tampa Bay Lightning,0,0,0,0,1440.654305177491,1563.1276521234515,0.2977016628448045,0.7022983371551955
"171,4",2022-04-10,Anaheim Ducks,0,Carolina Hurricanes,0,0,1,0,1442.9768930537132,1534.974071024255,0.23761524205488357,0.7623847579451164
"171,5",2022-04-10,Dallas Stars,0,Chicago Blackhawks,0,0,1,0,1473.3941648592456,1471.1529819944997,0.3702252766740829,0.6297747233259171
"171,6",2022-04-10,Winnipeg Jets,0,Ottawa Senators,0,0,0,1,1500.0379988005302,1486.7316160132636,0.5861400668417042,0.41385993315829583
"171,7",2022-04-10,Vegas Golden Knights,0,San Jose Sharks,0,0,1,1,1559.7569702625942,1449.8109709182972,0.6201467480991144,0.3798532519008856
"172,0",2022-04-11,Winnipeg Jets,0,Montréal Canadiens,0,0,1,0,1500.0379988005302,1524.338485276843,0.33208570315588726,0.6679142968441127
"173,0",2022-04-12,St. Louis Blues,0,Boston Bruins,0,0,0,0,1485.2672940343534,1536.007565604796,0.394493628040006,0.605506371959994
"173,1",2022-04-12,Buffalo Sabres,0,Toronto Maple Leafs,0,0,0,0,1440.654305177491,1521.7383346071497,0.3523840590093873,0.6476159409906127
"173,2",2022-04-12,Anaheim Ducks,0,Florida Panthers,0,0,0,0,1442.9768930537132,1545.9482247731423,0.32300398042160905,0.676996019578391
"173,3",2022-04-12,Carolina Hurricanes,0,New York Rangers,0,0,0,0,1534.974071024255,1498.72892578367,0.5189725534351155,0.4810274465648845
"173,4",2022-04-12,Columbus Blue Jackets,0,Pittsburgh Penguins,0,0,0,0,1442.0952561020642,1540.7279677509364,0.3287502682443294,0.6712497317556706
"173,5",2022-04-12,Philadelphia Flyers,0,Washington Capitals,0,0,0,0,1471.1582078374126,1536.1204106113955,0.374586304757653,0.625413695242347
"173,6",2022-04-12,Ottawa Senators,0,Detroit Red Wings,0,0,0,0,1486.7316160132636,1452.5229031169015,0.5160718222260031,0.4839281777739969
"173,7",2022-04-12,Edmonton Oilers,0,Minnesota Wild,0,0,0,0,1524.6453623512457,1541.9981702556054,0.4420480464525709,0.5579519535474291
